id,Exited
18803,[0.18775769]
18804,[0.14571698]
18805,[0.2573814]
18806,[0.03145757]
18807,[0.03035509]
18808,[0.2704519]
18809,[0.41037568]
18810,[0.6170818]
18811,[0.41593024]
18812,[0.02741163]
18813,[0.61803925]
18814,[0.27252465]
18815,[0.01784572]
18816,[0.17442454]
18817,[0.03692524]
18818,[0.08555859]
18819,[0.13761051]
18820,[0.09466401]
18821,[0.03143065]
18822,[0.36550838]
18823,[0.14135192]
18824,[0.4550056]
18825,[0.02288464]
18826,[0.01982288]
18827,[0.25179625]
18828,[0.24353385]
18829,[0.15236987]
18830,[0.02968875]
18831,[0.5990931]
18832,[0.8699609]
18833,[0.6102825]
18834,[0.30384842]
18835,[0.01868913]
18836,[0.01778525]
18837,[0.01812875]
18838,[0.62213993]
18839,[0.01888035]
18840,[0.5958995]
18841,[0.29983324]
18842,[0.02622628]
18843,[0.0203754]
18844,[0.13919494]
18845,[0.33475724]
18846,[0.02249409]
18847,[0.3521094]
18848,[0.01733355]
18849,[0.19490339]
18850,[0.02517622]
18851,[0.01812487]
18852,[0.1224518]
18853,[0.0187292]
18854,[0.02149329]
18855,[0.15532401]
18856,[0.01870186]
18857,[0.01810896]
18858,[0.16527438]
18859,[0.01790618]
18860,[0.03098616]
18861,[0.02833137]
18862,[0.4622869]
18863,[0.03457119]
18864,[0.15083715]
18865,[0.03214438]
18866,[0.01684074]
18867,[0.14741337]
18868,[0.15199043]
18869,[0.5089035]
18870,[0.13697557]
18871,[0.6024152]
18872,[0.24392055]
18873,[0.35086912]
18874,[0.12796222]
18875,[0.01807701]
18876,[0.29844376]
18877,[0.02725948]
18878,[0.01748274]
18879,[0.022537]
18880,[0.16239806]
18881,[0.01796093]
18882,[0.32179853]
18883,[0.01871144]
18884,[0.15792929]
18885,[0.02240478]
18886,[0.21134998]
18887,[0.02364162]
18888,[0.6097734]
18889,[0.01800175]
18890,[0.01770607]
18891,[0.01837241]
18892,[0.01891379]
18893,[0.6133568]
18894,[0.17295334]
18895,[0.48422387]
18896,[0.5139376]
18897,[0.01705979]
18898,[0.01673001]
18899,[0.01773847]
18900,[0.02625042]
18901,[0.17288817]
18902,[0.4851939]
18903,[0.02367211]
18904,[0.16663718]
18905,[0.02311385]
18906,[0.04423095]
18907,[0.02532258]
18908,[0.24994302]
18909,[0.01849711]
18910,[0.02508959]
18911,[0.03961203]
18912,[0.01680073]
18913,[0.03456059]
18914,[0.03134178]
18915,[0.02644461]
18916,[0.02112282]
18917,[0.02521727]
18918,[0.01726745]
18919,[0.46586573]
18920,[0.38692266]
18921,[0.02378775]
18922,[0.01711236]
18923,[0.6057331]
18924,[0.01888056]
18925,[0.0285088]
18926,[0.02981109]
18927,[0.55381143]
18928,[0.6054464]
18929,[0.44114354]
18930,[0.02818848]
18931,[0.6102549]
18932,[0.32117933]
18933,[0.02820619]
18934,[0.45079422]
18935,[0.01727536]
18936,[0.15339832]
18937,[0.03350019]
18938,[0.25225726]
18939,[0.4311265]
18940,[0.3812985]
18941,[0.4572057]
18942,[0.14145225]
18943,[0.14770235]
18944,[0.01770042]
18945,[0.3824962]
18946,[0.52583337]
18947,[0.17178085]
18948,[0.02008083]
18949,[0.01753964]
18950,[0.01929468]
18951,[0.02861503]
18952,[0.02028823]
18953,[0.02929573]
18954,[0.02879701]
18955,[0.55236924]
18956,[0.3089352]
18957,[0.01886329]
18958,[0.017887]
18959,[0.6050705]
18960,[0.2623279]
18961,[0.4413753]
18962,[0.03229675]
18963,[0.02789007]
18964,[0.02478683]
18965,[0.3337518]
18966,[0.02560888]
18967,[0.02545992]
18968,[0.0181295]
18969,[0.01753388]
18970,[0.02733013]
18971,[0.02570874]
18972,[0.01720251]
18973,[0.16011153]
18974,[0.03142666]
18975,[0.03543572]
18976,[0.01893431]
18977,[0.01685901]
18978,[0.01844843]
18979,[0.0177489]
18980,[0.04991203]
18981,[0.02349276]
18982,[0.02614334]
18983,[0.25888506]
18984,[0.02680834]
18985,[0.02431271]
18986,[0.02009698]
18987,[0.33028212]
18988,[0.22346331]
18989,[0.18414636]
18990,[0.19610523]
18991,[0.14814937]
18992,[0.4930857]
18993,[0.2559475]
18994,[0.02814563]
18995,[0.361699]
18996,[0.12951079]
18997,[0.01853666]
18998,[0.03539682]
18999,[0.01817962]
19000,[0.01911703]
19001,[0.0176296]
19002,[0.01873176]
19003,[0.476586]
19004,[0.14547299]
19005,[0.03659594]
19006,[0.02626135]
19007,[0.6191144]
19008,[0.61505675]
19009,[0.03430478]
19010,[0.01776641]
19011,[0.6094044]
19012,[0.24390844]
19013,[0.60157466]
19014,[0.30440742]
19015,[0.0184299]
19016,[0.01902168]
19017,[0.22004284]
19018,[0.19738811]
19019,[0.1885653]
19020,[0.26229897]
19021,[0.0269132]
19022,[0.61171734]
19023,[0.42468143]
19024,[0.01827391]
19025,[0.02783001]
19026,[0.46361044]
19027,[0.8655374]
19028,[0.36577728]
19029,[0.01999721]
19030,[0.5772251]
19031,[0.02149715]
19032,[0.01841141]
19033,[0.01847967]
19034,[0.62201]
19035,[0.02631587]
19036,[0.5799149]
19037,[0.28200155]
19038,[0.14890943]
19039,[0.35851032]
19040,[0.2845932]
19041,[0.37537172]
19042,[0.02549379]
19043,[0.3580466]
19044,[0.35483056]
19045,[0.35966662]
19046,[0.02368669]
19047,[0.04696412]
19048,[0.48895538]
19049,[0.14405128]
19050,[0.24525091]
19051,[0.03467087]
19052,[0.03139881]
19053,[0.15486565]
19054,[0.03035194]
19055,[0.31480274]
19056,[0.03784904]
19057,[0.60544837]
19058,[0.28002465]
19059,[0.01766317]
19060,[0.17034318]
19061,[0.01806092]
19062,[0.1921838]
19063,[0.0192903]
19064,[0.01862339]
19065,[0.01804435]
19066,[0.13328665]
19067,[0.02321155]
19068,[0.02634144]
19069,[0.5045786]
19070,[0.21910317]
19071,[0.4051265]
19072,[0.6082859]
19073,[0.02627851]
19074,[0.04314053]
19075,[0.01727748]
19076,[0.02818936]
19077,[0.01848908]
19078,[0.02481651]
19079,[0.6137887]
19080,[0.39230543]
19081,[0.37317723]
19082,[0.17414144]
19083,[0.5257833]
19084,[0.01738682]
19085,[0.03188809]
19086,[0.60290027]
19087,[0.6115898]
19088,[0.30475515]
19089,[0.33426636]
19090,[0.45149106]
19091,[0.16008681]
19092,[0.01728798]
19093,[0.02360981]
19094,[0.5739906]
19095,[0.39892226]
19096,[0.16706862]
19097,[0.42982566]
19098,[0.8703328]
19099,[0.36298755]
19100,[0.14816393]
19101,[0.0176239]
19102,[0.2668151]
19103,[0.13882157]
19104,[0.01746557]
19105,[0.01722779]
19106,[0.02609481]
19107,[0.283422]
19108,[0.01962855]
19109,[0.01915022]
19110,[0.03041635]
19111,[0.41026253]
19112,[0.37143877]
19113,[0.01677343]
19114,[0.25549594]
19115,[0.6876003]
19116,[0.60530305]
19117,[0.23288421]
19118,[0.5377863]
19119,[0.01796834]
19120,[0.6032345]
19121,[0.01916835]
19122,[0.0307197]
19123,[0.1572473]
19124,[0.01761003]
19125,[0.02313275]
19126,[0.01893446]
19127,[0.01749779]
19128,[0.01856185]
19129,[0.6269506]
19130,[0.01872564]
19131,[0.60691434]
19132,[0.01822979]
19133,[0.01837861]
19134,[0.01838622]
19135,[0.01871949]
19136,[0.37776276]
19137,[0.43104926]
19138,[0.62157047]
19139,[0.01740993]
19140,[0.13795824]
19141,[0.36567235]
19142,[0.25028133]
19143,[0.15372221]
19144,[0.0376642]
19145,[0.03124182]
19146,[0.60206705]
19147,[0.21702257]
19148,[0.616681]
19149,[0.02581951]
19150,[0.02530669]
19151,[0.02651723]
19152,[0.03403634]
19153,[0.29840568]
19154,[0.6145437]
19155,[0.2796195]
19156,[0.6068565]
19157,[0.01826757]
19158,[0.6122086]
19159,[0.2351577]
19160,[0.13626423]
19161,[0.17437163]
19162,[0.02693145]
19163,[0.01885943]
19164,[0.30612966]
19165,[0.15917183]
19166,[0.52707213]
19167,[0.5000328]
19168,[0.2949559]
19169,[0.01783862]
19170,[0.62623084]
19171,[0.20804924]
19172,[0.15155923]
19173,[0.01813306]
19174,[0.34309462]
19175,[0.22964858]
19176,[0.8696357]
19177,[0.03451181]
19178,[0.01828749]
19179,[0.4844783]
19180,[0.16719882]
19181,[0.23225944]
19182,[0.46477813]
19183,[0.0316658]
19184,[0.01870177]
19185,[0.16695984]
19186,[0.38617113]
19187,[0.01874181]
19188,[0.14647648]
19189,[0.276972]
19190,[0.01833774]
19191,[0.02733864]
19192,[0.585284]
19193,[0.2915544]
19194,[0.01802966]
19195,[0.03005698]
19196,[0.01757687]
19197,[0.18756567]
19198,[0.5425247]
19199,[0.37394696]
19200,[0.3309317]
19201,[0.02969703]
19202,[0.86931443]
19203,[0.23286062]
19204,[0.30157092]
19205,[0.02687477]
19206,[0.23889449]
19207,[0.01904398]
19208,[0.01809098]
19209,[0.13731979]
19210,[0.58486414]
19211,[0.01783797]
19212,[0.01741681]
19213,[0.06711555]
19214,[0.01860941]
19215,[0.01834867]
19216,[0.02942517]
19217,[0.6305524]
19218,[0.40239042]
19219,[0.19020814]
19220,[0.46202543]
19221,[0.2219598]
19222,[0.02790773]
19223,[0.30038822]
19224,[0.01874222]
19225,[0.01851108]
19226,[0.02399739]
19227,[0.0382601]
19228,[0.70714855]
19229,[0.01992545]
19230,[0.01698482]
19231,[0.02976681]
19232,[0.02169988]
19233,[0.01983496]
19234,[0.38632524]
19235,[0.03056552]
19236,[0.0186602]
19237,[0.37799856]
19238,[0.32306698]
19239,[0.6057608]
19240,[0.43754324]
19241,[0.01775079]
19242,[0.4553259]
19243,[0.01915626]
19244,[0.22379012]
19245,[0.16477084]
19246,[0.03561379]
19247,[0.5848076]
19248,[0.01745915]
19249,[0.01912442]
19250,[0.7865507]
19251,[0.01856417]
19252,[0.16599655]
19253,[0.8703934]
19254,[0.6117903]
19255,[0.44499272]
19256,[0.01805539]
19257,[0.15022951]
19258,[0.27277508]
19259,[0.01772549]
19260,[0.04985016]
19261,[0.250306]
19262,[0.45037645]
19263,[0.02396518]
19264,[0.0269482]
19265,[0.50251174]
19266,[0.14570743]
19267,[0.02815245]
19268,[0.25021145]
19269,[0.01851605]
19270,[0.60506475]
19271,[0.6021987]
19272,[0.01859148]
19273,[0.02014109]
19274,[0.28869435]
19275,[0.25542524]
19276,[0.3419712]
19277,[0.43588766]
19278,[0.6037319]
19279,[0.03832553]
19280,[0.01938293]
19281,[0.25186393]
19282,[0.02127261]
19283,[0.02739963]
19284,[0.22209221]
19285,[0.0175622]
19286,[0.6100364]
19287,[0.2614334]
19288,[0.6020727]
19289,[0.43339056]
19290,[0.32427636]
19291,[0.02328725]
19292,[0.02752035]
19293,[0.14442037]
19294,[0.6063377]
19295,[0.17514879]
19296,[0.3924174]
19297,[0.17197773]
19298,[0.6247647]
19299,[0.41070044]
19300,[0.02483639]
19301,[0.21667396]
19302,[0.10326302]
19303,[0.01832936]
19304,[0.01776348]
19305,[0.16106398]
19306,[0.5636884]
19307,[0.01930537]
19308,[0.02565703]
19309,[0.01923094]
19310,[0.37673736]
19311,[0.38137794]
19312,[0.13117677]
19313,[0.6133942]
19314,[0.01951844]
19315,[0.39323053]
19316,[0.01799517]
19317,[0.01716093]
19318,[0.01865643]
19319,[0.01852592]
19320,[0.01861958]
19321,[0.02530876]
19322,[0.01756656]
19323,[0.0197967]
19324,[0.01940588]
19325,[0.16076994]
19326,[0.30124396]
19327,[0.1571785]
19328,[0.15984668]
19329,[0.2500205]
19330,[0.16912974]
19331,[0.01851603]
19332,[0.0191295]
19333,[0.02588354]
19334,[0.61096907]
19335,[0.01868972]
19336,[0.04209523]
19337,[0.5994813]
19338,[0.4436671]
19339,[0.39756408]
19340,[0.04536204]
19341,[0.02451709]
19342,[0.02848332]
19343,[0.41280043]
19344,[0.02372635]
19345,[0.6149868]
19346,[0.01910311]
19347,[0.01751702]
19348,[0.02439579]
19349,[0.02885714]
19350,[0.02494697]
19351,[0.36667484]
19352,[0.02554579]
19353,[0.07559319]
19354,[0.02073824]
19355,[0.01809096]
19356,[0.38212207]
19357,[0.01774314]
19358,[0.02256566]
19359,[0.01848439]
19360,[0.03027187]
19361,[0.04408104]
19362,[0.01786738]
19363,[0.35798195]
19364,[0.38770336]
19365,[0.03390016]
19366,[0.3669734]
19367,[0.03005752]
19368,[0.13946132]
19369,[0.60605085]
19370,[0.02007416]
19371,[0.36609805]
19372,[0.19857496]
19373,[0.3452571]
19374,[0.01936371]
19375,[0.60676175]
19376,[0.45767155]
19377,[0.7919986]
19378,[0.28488305]
19379,[0.02428817]
19380,[0.01830063]
19381,[0.0363852]
19382,[0.01893388]
19383,[0.02858535]
19384,[0.48797965]
19385,[0.02980238]
19386,[0.59320915]
19387,[0.4522538]
19388,[0.03305827]
19389,[0.02963454]
19390,[0.041425]
19391,[0.02476991]
19392,[0.0177314]
19393,[0.48426467]
19394,[0.46070057]
19395,[0.02628637]
19396,[0.39627427]
19397,[0.0182142]
19398,[0.35878566]
19399,[0.2744684]
19400,[0.01910213]
19401,[0.02301033]
19402,[0.01748885]
19403,[0.02523036]
19404,[0.5241957]
19405,[0.6103387]
19406,[0.34108236]
19407,[0.01827661]
19408,[0.58595324]
19409,[0.02451404]
19410,[0.281825]
19411,[0.01811411]
19412,[0.3813747]
19413,[0.3673908]
19414,[0.02854567]
19415,[0.01824268]
19416,[0.01677026]
19417,[0.01817275]
19418,[0.17058176]
19419,[0.01836269]
19420,[0.02915813]
19421,[0.02714635]
19422,[0.18637946]
19423,[0.22438696]
19424,[0.8686299]
19425,[0.61320937]
19426,[0.27711648]
19427,[0.13935855]
19428,[0.02481323]
19429,[0.01783871]
19430,[0.36126152]
19431,[0.5709504]
19432,[0.02673777]
19433,[0.38015825]
19434,[0.2527739]
19435,[0.02820117]
19436,[0.0175532]
19437,[0.01862097]
19438,[0.23190683]
19439,[0.43941298]
19440,[0.01747758]
19441,[0.18061636]
19442,[0.01862117]
19443,[0.01833639]
19444,[0.6199823]
19445,[0.1903529]
19446,[0.02568095]
19447,[0.6157559]
19448,[0.61369133]
19449,[0.2946355]
19450,[0.13740632]
19451,[0.04448096]
19452,[0.01746445]
19453,[0.0291712]
19454,[0.24227855]
19455,[0.02595658]
19456,[0.17648579]
19457,[0.02800141]
19458,[0.4038495]
19459,[0.51227427]
19460,[0.35518804]
19461,[0.13938719]
19462,[0.0236688]
19463,[0.01860757]
19464,[0.01771601]
19465,[0.6140286]
19466,[0.02582701]
19467,[0.11555672]
19468,[0.02874384]
19469,[0.0182621]
19470,[0.25022334]
19471,[0.02387298]
19472,[0.53428733]
19473,[0.46255982]
19474,[0.01988615]
19475,[0.02310628]
19476,[0.24136965]
19477,[0.02436461]
19478,[0.01877173]
19479,[0.01980341]
19480,[0.02497983]
19481,[0.01920824]
19482,[0.02745347]
19483,[0.02551008]
19484,[0.01818459]
19485,[0.52936256]
19486,[0.0198542]
19487,[0.03173471]
19488,[0.02867629]
19489,[0.01843268]
19490,[0.39162317]
19491,[0.01869915]
19492,[0.01895347]
19493,[0.02633193]
19494,[0.02909394]
19495,[0.24244596]
19496,[0.43129608]
19497,[0.15427166]
19498,[0.02445575]
19499,[0.41935733]
19500,[0.6124347]
19501,[0.22152306]
19502,[0.03202411]
19503,[0.01801513]
19504,[0.18854699]
19505,[0.6183313]
19506,[0.13179666]
19507,[0.01895455]
19508,[0.01909649]
19509,[0.02974229]
19510,[0.60619086]
19511,[0.6263702]
19512,[0.86110765]
19513,[0.01784182]
19514,[0.0175202]
19515,[0.3365779]
19516,[0.01921649]
19517,[0.01732466]
19518,[0.02034872]
19519,[0.03005002]
19520,[0.02184132]
19521,[0.02343973]
19522,[0.02818673]
19523,[0.03148024]
19524,[0.0252558]
19525,[0.02050745]
19526,[0.01771255]
19527,[0.8635666]
19528,[0.01737663]
19529,[0.02720413]
19530,[0.01801228]
19531,[0.01707727]
19532,[0.15666717]
19533,[0.03475775]
19534,[0.2587162]
19535,[0.4801974]
19536,[0.01770957]
19537,[0.01762209]
19538,[0.1237512]
19539,[0.01854716]
19540,[0.0265085]
19541,[0.02560529]
19542,[0.02720385]
19543,[0.14801206]
19544,[0.02529191]
19545,[0.02536318]
19546,[0.8652384]
19547,[0.61183006]
19548,[0.23064551]
19549,[0.01827999]
19550,[0.02631121]
19551,[0.31877625]
19552,[0.0178719]
19553,[0.31872246]
19554,[0.01743672]
19555,[0.02272332]
19556,[0.16505638]
19557,[0.28422913]
19558,[0.01899892]
19559,[0.02256926]
19560,[0.20504713]
19561,[0.0356954]
19562,[0.03049544]
19563,[0.01931934]
19564,[0.01895457]
19565,[0.02795864]
19566,[0.61115706]
19567,[0.01760751]
19568,[0.46229747]
19569,[0.13707504]
19570,[0.02050124]
19571,[0.01729228]
19572,[0.01871078]
19573,[0.02736978]
19574,[0.03452664]
19575,[0.6104804]
19576,[0.02703501]
19577,[0.01739092]
19578,[0.27009356]
19579,[0.02221996]
19580,[0.01666297]
19581,[0.01745697]
19582,[0.5630549]
19583,[0.6103424]
19584,[0.04322165]
19585,[0.03183304]
19586,[0.01746126]
19587,[0.02344881]
19588,[0.2937693]
19589,[0.29854947]
19590,[0.41948047]
19591,[0.34261665]
19592,[0.02832552]
19593,[0.3527426]
19594,[0.17014848]
19595,[0.38047755]
19596,[0.61382246]
19597,[0.58688533]
19598,[0.17689095]
19599,[0.01846249]
19600,[0.1699835]
19601,[0.01762982]
19602,[0.13918683]
19603,[0.50663316]
19604,[0.03455636]
19605,[0.6143574]
19606,[0.01815568]
19607,[0.28386873]
19608,[0.0172793]
19609,[0.03190971]
19610,[0.02282925]
19611,[0.51542854]
19612,[0.29823968]
19613,[0.24087954]
19614,[0.62567115]
19615,[0.03274156]
19616,[0.38292947]
19617,[0.02763521]
19618,[0.262459]
19619,[0.61642]
19620,[0.37508467]
19621,[0.01731355]
19622,[0.01784752]
19623,[0.77569485]
19624,[0.03024766]
19625,[0.4786393]
19626,[0.01853122]
19627,[0.58616996]
19628,[0.1596543]
19629,[0.22104704]
19630,[0.58329356]
19631,[0.02053879]
19632,[0.3385507]
19633,[0.01818682]
19634,[0.538311]
19635,[0.16730367]
19636,[0.0184857]
19637,[0.02503647]
19638,[0.02790879]
19639,[0.01951716]
19640,[0.02558162]
19641,[0.01774818]
19642,[0.7470399]
19643,[0.01972861]
19644,[0.15767682]
19645,[0.01768922]
19646,[0.02006882]
19647,[0.1376813]
19648,[0.8656377]
19649,[0.02060528]
19650,[0.15110768]
19651,[0.18187752]
19652,[0.02486771]
19653,[0.16081624]
19654,[0.02038544]
19655,[0.01809697]
19656,[0.03559052]
19657,[0.30497488]
19658,[0.0193236]
19659,[0.01661453]
19660,[0.50600004]
19661,[0.22772802]
19662,[0.37769088]
19663,[0.01870002]
19664,[0.23138641]
19665,[0.61868215]
19666,[0.47794247]
19667,[0.01896571]
19668,[0.01759543]
19669,[0.6208906]
19670,[0.02507175]
19671,[0.02829085]
19672,[0.14888449]
19673,[0.01799464]
19674,[0.41419348]
19675,[0.16609637]
19676,[0.02979903]
19677,[0.29442054]
19678,[0.01800858]
19679,[0.02915954]
19680,[0.02354544]
19681,[0.02637802]
19682,[0.28957623]
19683,[0.37678665]
19684,[0.6042655]
19685,[0.02763349]
19686,[0.44268322]
19687,[0.3577907]
19688,[0.5156786]
19689,[0.5759202]
19690,[0.01757897]
19691,[0.02309944]
19692,[0.40319905]
19693,[0.448811]
19694,[0.01977461]
19695,[0.18634792]
19696,[0.02538635]
19697,[0.52972555]
19698,[0.3266112]
19699,[0.13377877]
19700,[0.4593978]
19701,[0.03250605]
19702,[0.60616064]
19703,[0.02560328]
19704,[0.02439687]
19705,[0.61125386]
19706,[0.13401984]
19707,[0.37392825]
19708,[0.3240366]
19709,[0.25000405]
19710,[0.02446078]
19711,[0.5870076]
19712,[0.01820739]
19713,[0.02670032]
19714,[0.01878157]
19715,[0.61797434]
19716,[0.01782657]
19717,[0.01837631]
19718,[0.12455218]
19719,[0.22966787]
19720,[0.01789972]
19721,[0.22246806]
19722,[0.01800046]
19723,[0.2723493]
19724,[0.2902612]
19725,[0.48042175]
19726,[0.01726946]
19727,[0.02279784]
19728,[0.02231362]
19729,[0.04315685]
19730,[0.01841794]
19731,[0.03407607]
19732,[0.14161207]
19733,[0.0178315]
19734,[0.3172754]
19735,[0.60384226]
19736,[0.45330098]
19737,[0.31940916]
19738,[0.3352043]
19739,[0.01718978]
19740,[0.59145284]
19741,[0.21269695]
19742,[0.02500657]
19743,[0.01731618]
19744,[0.01903895]
19745,[0.02626592]
19746,[0.6071891]
19747,[0.14671272]
19748,[0.26625815]
19749,[0.4729117]
19750,[0.393545]
19751,[0.18693173]
19752,[0.28943977]
19753,[0.6051091]
19754,[0.02598452]
19755,[0.02523914]
19756,[0.01772976]
19757,[0.02395532]
19758,[0.023004]
19759,[0.02899978]
19760,[0.18146437]
19761,[0.01815988]
19762,[0.01827028]
19763,[0.0253314]
19764,[0.01823876]
19765,[0.0266069]
19766,[0.24665388]
19767,[0.02521276]
19768,[0.01838134]
19769,[0.03925345]
19770,[0.31385386]
19771,[0.01831646]
19772,[0.08225675]
19773,[0.03285365]
19774,[0.02720637]
19775,[0.03365375]
19776,[0.02543451]
19777,[0.02449847]
19778,[0.01946432]
19779,[0.01776495]
19780,[0.42197892]
19781,[0.01960534]
19782,[0.24646784]
19783,[0.1284588]
19784,[0.61444247]
19785,[0.01807781]
19786,[0.01877779]
19787,[0.01849015]
19788,[0.02737075]
19789,[0.5740424]
19790,[0.30144486]
19791,[0.39537078]
19792,[0.6156397]
19793,[0.3621721]
19794,[0.17544207]
19795,[0.02724897]
19796,[0.02493138]
19797,[0.02452376]
19798,[0.02743984]
19799,[0.23826595]
19800,[0.01956858]
19801,[0.02538991]
19802,[0.03313171]
19803,[0.6082479]
19804,[0.765106]
19805,[0.02906452]
19806,[0.01818992]
19807,[0.01836392]
19808,[0.3947873]
19809,[0.2906952]
19810,[0.0265969]
19811,[0.03110291]
19812,[0.0174374]
19813,[0.28106633]
19814,[0.46407187]
19815,[0.02542537]
19816,[0.59818995]
19817,[0.01718418]
19818,[0.01841305]
19819,[0.5294044]
19820,[0.0832718]
19821,[0.5036142]
19822,[0.11776143]
19823,[0.01738585]
19824,[0.26544204]
19825,[0.02602081]
19826,[0.01712609]
19827,[0.20393442]
19828,[0.01903998]
19829,[0.020749]
19830,[0.3848471]
19831,[0.33809465]
19832,[0.6727591]
19833,[0.19713064]
19834,[0.4174791]
19835,[0.01857783]
19836,[0.5608605]
19837,[0.44629854]
19838,[0.14207993]
19839,[0.01941149]
19840,[0.03492332]
19841,[0.32213843]
19842,[0.01759001]
19843,[0.0310758]
19844,[0.61896276]
19845,[0.02453231]
19846,[0.01801756]
19847,[0.14255676]
19848,[0.6176014]
19849,[0.4937218]
19850,[0.02533345]
19851,[0.01885844]
19852,[0.02669318]
19853,[0.02598365]
19854,[0.01773822]
19855,[0.02033275]
19856,[0.6126616]
19857,[0.02414451]
19858,[0.12093358]
19859,[0.03191557]
19860,[0.01746906]
19861,[0.02250858]
19862,[0.14049987]
19863,[0.61307967]
19864,[0.3971892]
19865,[0.23750064]
19866,[0.05061273]
19867,[0.25266933]
19868,[0.0241338]
19869,[0.13256061]
19870,[0.01860278]
19871,[0.15774333]
19872,[0.02512218]
19873,[0.59350604]
19874,[0.03804933]
19875,[0.5891055]
19876,[0.02810159]
19877,[0.0178466]
19878,[0.29368225]
19879,[0.61493814]
19880,[0.02068166]
19881,[0.0241295]
19882,[0.03591325]
19883,[0.45470184]
19884,[0.14901282]
19885,[0.61724967]
19886,[0.3740805]
19887,[0.47334328]
19888,[0.32895005]
19889,[0.01856428]
19890,[0.01737241]
19891,[0.02039771]
19892,[0.42319712]
19893,[0.01803777]
19894,[0.02598183]
19895,[0.01662457]
19896,[0.27363554]
19897,[0.02497382]
19898,[0.869767]
19899,[0.31221572]
19900,[0.02936925]
19901,[0.02878213]
19902,[0.6216237]
19903,[0.13185462]
19904,[0.02346249]
19905,[0.26691917]
19906,[0.14800167]
19907,[0.02696121]
19908,[0.56907856]
19909,[0.02639852]
19910,[0.17929938]
19911,[0.27740029]
19912,[0.15393165]
19913,[0.10509621]
19914,[0.6041286]
19915,[0.0166508]
19916,[0.01820233]
19917,[0.14166792]
19918,[0.01840148]
19919,[0.0205528]
19920,[0.03028892]
19921,[0.1750786]
19922,[0.46471247]
19923,[0.45395437]
19924,[0.01818764]
19925,[0.01815967]
19926,[0.31241265]
19927,[0.02396945]
